STAID,Y7Q10,STATE,LAT_GAGE,LNG_GAGE,LAT_GAGE_UTM,LNG_GAGE_UTM,STANAME,DRAIN_SQKM,HUC02,CLASS,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,pre1940_NDAMS,pre1950_NDAMS,pre1960_NDAMS,pre1970_NDAMS,pre1980_NDAMS,pre1990_NDAMS,pre1940_DDENS,pre1950_DDENS,pre1960_DDENS,pre1970_DDENS,pre1980_DDENS,pre1990_DDENS,pre1940_STOR,pre1950_STOR,pre1960_STOR,pre1970_STOR,pre1980_STOR,pre1990_STOR,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,CANALS_PCT,RAW_DIS_NEAREST_CANAL,RAW_AVG_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,RAW_DIS_NEAREST_MAJ_NPDES,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,CDL_CORN,CDL_COTTON,CDL_RICE,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_PEANUTS,CDL_BARLEY,CDL_DURUM_WHEAT,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_WWHT_SOY_DBL_CROP,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_PASTURE_GRASS,CDL_ORANGES,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS
2131500,109,SC,34.250155,-80.213682,1436237.125,1362502.125,"LYNCHES RIVER NEAR BISHOPVILLE, S. C.",1720.4,3,Non-ref,20,1.21,34.56585,-80.440875,121.43,118.18,16.28,16.6,23.13,0.29,23.8,10.08,0.195,10.5,67,67,305.9,90.7,304,93,99.1,106,10.3,5.3,11,6,897.8,2.3,0.04,11.7,9.29,11.6,7.91,8.78,10.86,13.33,11.65,10.5,8.98,8.25,8.58,6.18,7.81,11.85,16.54,20.91,24.79,26.55,25.83,22.81,16.99,11.72,7.16,sedimentary,88.8,sedimentary,rsh,56.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",al,0.84,6,1.53,3.04E+12,2.87,0,0.49,41.8,4,3.3,12.6,138.2,386.1,51.5,59.1,64.3,44.3,25.9,17.2,15,11.8,9.3,12.4,16,26.5,353.3,59.36,18.55,7.56,6.59,3.15,2.26,2.52,58,3.37,19.75,11.7,3,0.17,12,13,26,44,53,54,0.7,0.76,1.51,2.56,3.08,3.14,1.54,2.02,2.8,5.74,8.09,8.13,7.8,40.9,47.6,49.3,0.18,2.1,2.8,0,0.06,22.2,22.2,31.1,0.17,0.1,0,0,39.3,1445,0.84,5.9,4.93,54.59,15.23,0.33,0,3.83,0.93,0.14,0.04,0.26,21.34,27.87,5.38,1.65,14.23,8.92,6.3,8.66,0.14,1.31,0.09,0,0.01,2,0,0.03,0,0,0,0.08,1.34,0,0,1.88,0,0,2.38,9.04,0,0.24,81.59,16.58,10.71,15.44,1.66,0.42,0.75,0.03,39.54,29.77,0.64,16.22,7.19,0,6.63,0,0,0,0.1,5.85,1.49,0.58,4.75,55.53,94.55,36.62,92.17,19.41,21.79,58.8,0.17,258.16,132.4,233,31,131,40,46,0.502,0.495,3,145.5,-0.824,0.566
2135000,249,SC,34.057108,-79.24699,1527084.75,1356310.375,"LITTLE PEE DEE R. AT GALIVANTS FERRY, S.C.",7256.2,3,Non-ref,23,1.02,34.613708,-79.214175,123.79,126.93,16.34,17.1,23.39,0.346,24.1,10.08,0.31,10.6,66.5,68,301.5,93.2,305,90,101.4,99,11.1,5.9,11,5,899.6,1.5,0.08,11.16,8.91,11.2,7.78,9.42,11.54,14.1,13.03,12.18,8.32,7.56,8.61,6.47,7.99,12.01,16.7,21.06,24.8,26.57,25.91,22.92,17.07,11.94,7.41,sedimentary,64.3,quarternary,rl,50,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al,0.81,19,1.63,3.04E+12,7.69,6.7,0.55,59.4,4,3.3,13.61,493,377.6,49.9,57,60.9,40.8,25,18.4,15.2,14,15.4,15.6,16.8,27.3,356.4,39.19,15.55,8.95,4.71,5.21,5.21,21.19,132,1.82,9.62,7.66,2,0.03,29,36,61,96,109,119,0.4,0.5,0.84,1.32,1.5,1.64,1.6,1.95,2.48,3.3,8.25,8.56,8.5,92.1,136.1,139.7,15.18,14.5,69.8,0,0.15,13.2,69.2,23.3,0.05,0.46,3,379.6,54.6,5988,0.825,6.7,7.07,20.08,33.06,0.63,0,5.1,1.48,0.38,0.1,0.15,1.51,17.44,1.13,8.41,4.26,1.42,31.64,25.77,0.58,6.29,1.67,0,0,12.77,0,0.23,0,0,0,0.04,4.21,0.02,0,0.39,0.01,0,2.51,0.98,0,0.57,70.31,37.32,33.23,34.24,2.15,0.63,1.23,0.09,14.44,29.96,0.74,15.6,23.46,0,15.81,0,0,0,0.12,4.13,1.48,0.72,2.8,59.96,98.48,42.55,96.85,22.48,21.37,56.15,0.19,266.94,53.8,225,10,42,36.3,11,0.204,0.149,0.6,148.9,-0.856,0.517
2135300,6.5,SC,34.150711,-80.304797,1429850.75,1350163.75,"SCAPE ORE SWAMP NEAR BISHOPVILLE, S. C.",250.1,3,Ref,11,2.51,34.242053,-80.385223,119.51,119.01,16.57,16.7,23.6,0.107,23.8,10.46,0.132,10.6,67,67,304.7,92.4,305,92,105.1,105,11,6,11,6,910.9,1.8,0.06,11.5,8.94,10.96,7.57,8.92,11.54,13.19,12.3,10.32,8.11,7.56,8.58,6.72,8.31,12.33,16.9,21.32,25.07,26.74,26.06,23.14,17.34,12.18,7.69,sedimentary,100,sedimentary,rl,77.1,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.59,3,1.23,3.04E+12,3.55,0,0.38,47.8,4.4,4.3,12.55,119.6,320.9,45.5,52.3,57.8,40,24.4,16.9,14,11.3,8.7,11,13.8,21.4,317.1,61.17,24.9,13.93,0,0,0,0,8,3.2,5.18,2.6,0,0,3,3,5,7,8,8,1.2,1.2,2,2.8,3.2,3.2,2.35,2.35,3.21,4.26,5.18,5.18,9.2,14.1,-999,-999,0,-999,-999,0,0,-999,-999,12.7,0,0.05,0,0,39.9,110,0.44,8.7,4.17,42.53,17.83,0.24,0,3.33,0.76,0.08,0,0.02,9.54,28.3,4.69,3.41,14.15,5.31,12.52,17.52,0.14,2.79,0.07,0,0.05,3.52,0,0.17,0,0,0,0.07,1.4,0,0,2.01,0,0,4.79,14.89,0,0.27,69.98,14.22,5.78,14.52,1.73,0.43,0.6,0,27.66,24.43,0.41,7.44,12.7,0,27.36,0,0,0,0.1,5.13,1.52,0.64,3.71,60,98.29,32.96,96.45,18.96,15.18,65.86,0.14,269.15,85,138,36,86,14.9,58,0.481,0.49,2.5,105.3,-0.264,0.964
2136000,7.6,SC,33.661275,-79.835904,1481418.375,1303420.625,"BLACK RIVER AT KINGSTREE, SC",3211.4,3,Non-ref,17,1.3,34.339901,-80.382676,122.65,126.56,17.13,17,24.2,0.243,24.4,10.73,0.141,10.8,66.9,68,306.2,86.9,303,95,98.8,103,10.6,5.6,11,6,934.6,1.1,0.077,11.6,8.99,11.02,7.6,9.04,12.82,13.14,13.7,10.93,7.71,7.12,9,7.36,8.94,12.93,17.35,21.72,25.35,27.05,26.39,23.5,17.76,12.68,8.28,sedimentary,92.4,quarternary,gp,57.8,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",al,0.87,14,1.46,3.04E+12,2.54,0,0.36,58.7,4.4,2,13.71,371.3,310.9,46.1,53.4,58.3,39.7,24.7,18.3,14.7,13.4,10.8,13.7,13.8,22.6,329.3,52.26,15.97,10.12,3.64,2.54,11.82,3.66,67,2.09,4.15,2.23,0,0,26,28,49,63,67,67,0.81,0.87,1.53,1.96,2.09,2.09,2.1,2.16,3.43,4,4.15,4.15,20.2,56.8,-999,-999,3.88,2.4,45.7,0,0.09,33.6,45.3,15.8,0.08,0.72,0,0,57,2246,0.699,5.2,7.82,17.07,35.15,0.27,0,5.63,1.66,0.43,0.11,0.11,1.57,14.38,1.12,8.17,2.91,9.15,26,27.78,0.72,10.24,0.62,0,0.11,10.81,0,0.27,0,0,0,0.08,4.04,0.03,0,1.38,0,0,4.94,3.22,0,0.26,64,41.02,38.7,37.51,1.91,0.53,1.34,0.23,20.17,26.05,2.95,16.3,11.09,0,23.45,0,0,0,0.11,5.03,1.48,0.97,2.57,60,98.56,36.73,97.15,19.85,17.95,62.19,0.15,274.93,44.5,143,7,41,19.8,15,0.276,0.25,0.7,111.7,-0.369,0.929
2147500,0.29,SC,34.565422,-80.919802,1366977,1386875.375,"ROCKY CREEK AT GREAT FALLS, SC",514.2,3,Ref,14,1.99,34.645672,-81.070006,119.7,116,15.88,16.1,23.03,0.157,23.5,9.63,0.2,9.9,67.5,68,303.9,95.4,305,94,94.7,99,9.6,5.3,10,6,880.1,2.4,0.016,11.65,9.71,12.02,7.95,8.45,10.79,11.33,11.41,10.24,9.03,8.48,8.62,5.92,7.41,11.44,16.15,20.64,24.61,26.39,25.69,22.6,16.64,11.26,6.79,sedimentary,100,sedimentary,rgr,96.4,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al,0.5,4,1.43,3.05E+12,1.63,2.96,0.32,35.9,5,6.6,12.42,344.1,425.5,50.6,59.8,67.9,46.6,26.5,17.1,13.3,10.6,8.4,11.5,15.8,26.7,354.7,63.18,22.94,11.49,2.21,0,0,0.19,8,1.56,21.23,3.43,0,0,0,0,0,1,8,8,0,0,0,0.19,1.56,1.56,0,0,0,0.15,21.23,21.23,5.5,22,-999,-999,0,-999,-999,0,0.19,25.8,25.8,30.2,0.11,0.04,0,0,35.7,234,0.455,7.1,6.26,69.12,11.81,0.44,0,4.28,1.51,0.34,0.13,0.61,25.96,41.73,1.43,1.35,8.75,11.77,0.04,1.66,0,0.15,0.07,0,0,0.11,0,0,0,0,0,0.1,0.09,0,0,1.13,0,0,0.49,7.28,0,0.03,90.55,20.49,21.1,17.61,1.28,0.27,1.14,0.11,0,57.54,0,40.59,0,0,0,1.87,0,0,0.14,1.64,1.41,0.44,5.63,47.78,93.62,57.22,90.35,29.11,34.21,36.68,0.25,248.15,152.6,207,89,154,19.2,103,0.539,0.551,3.5,146.3,-0.832,0.555
2153500,555,SC,35.089018,-81.572038,1299460.625,1435593.125,"BROAD RIVER NEAR GAFFNEY, SC",3885.1,3,Non-ref,26,1.13,35.363545,-81.866561,137.07,125.69,14.65,15.1,21.34,1.062,22.1,7.8,0.842,8.2,68.9,66,295.7,106.6,295,112,111.1,108,11.2,7,11,7,816.1,4.6,0.029,12.09,11,13.85,10.07,12.58,11.77,11.16,11.82,11.19,10.97,10.6,10.08,4.05,5.69,9.73,14.47,18.85,22.86,24.75,24.12,20.78,14.92,9.58,5.13,sedimentary,86,sedimentary,rgr,49.6,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh,0.72,6,1.58,3.05E+12,3.15,26.71,0.52,54.9,4.3,7.9,11.78,171.3,602,68.1,79.1,88.4,67.6,47,31.1,19.7,17.3,16.1,26,34.2,48.8,543.5,58.77,17.22,9.46,10.95,1.35,2.04,0.2,131,3.37,47.97,29.71,16,0.41,9,12,26,42,58,79,0.23,0.31,0.67,1.08,1.49,2.03,21.17,21.25,21.57,22.15,39.44,40.22,2.9,52.2,20.6,57.2,0,-999,-999,0,0.31,3.3,27.1,86.4,0.03,0.05,8,808.2,49.7,1570,0.404,12.8,9.22,59.49,21.9,0.52,0,6.89,1.77,0.38,0.18,0.49,47.8,9.83,1.86,1.47,6.16,21.76,0.15,0.74,0,0.24,0.06,0,0,0.64,0,0,0,0,0,0.07,0.64,0.01,0.01,2.33,0,0,0.72,5.37,0,0.12,89.79,48.07,35.72,43.38,2.29,0.62,1.48,0.08,0,88.57,0,9.04,1.9,0,0.23,0.26,0,0,0.13,1.82,1.39,0.47,5.59,55.81,92.86,58.1,90.24,31.34,32.95,35.71,0.24,243.55,367.5,1329,164,301,172.4,180,0.175,0.118,9.3,150.7,-0.872,0.489
2153780,0.66,SC,35.079299,-81.387862,1316085.125,1437052.875,"CLARKS FORK CREEK NR SMYRNA, SC",62.5,3,Non-ref,12,2.39,35.127962,-81.353495,122.56,122.99,15.25,15.2,21.92,0.124,22.1,8.95,0.146,8.6,66.9,66,299.1,104.3,298,107,104.1,104,10,6,10,6,849.3,4,0.013,11.47,10.03,12.37,8.23,10.28,10.39,10.18,10.75,10.48,10,9.06,9.31,4.62,6.32,10.37,15.21,19.65,23.66,25.57,24.93,21.57,15.61,10.23,5.68,sedimentary,100,sedimentary,rsh,100,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh,0.52,2,1.43,3.05E+12,6.26,8.66,0.57,48.1,5,4.4,11.79,119.5,603.4,56.5,68.5,76.8,53.3,33.7,20.6,13.6,11,9,14.7,20.6,34.1,412.3,60.65,39.35,0,0,0,0,0,3,4.8,13.79,10.59,0,0,1,2,3,3,3,3,1.6,3.2,4.8,4.8,4.8,4.8,9.37,12.76,13.79,13.79,13.79,13.79,6.5,8.6,-999,-999,0,-999,-999,0,0,-999,-999,171.3,0,0.1,0,0,28,17,0.272,20.9,2.73,84.52,9.86,0.46,0,2.47,0.25,0.01,0,0.03,77.46,4.82,2.24,0.48,1.76,9.81,0.05,0.15,0,0.03,0,0,0,0.02,0,0,0.01,0,0,0.01,0,0,0,5.65,0,0,0.32,2.48,0,0.12,91.37,14.84,8.34,17.19,1.34,0.37,0.31,0,0,34.35,0,65.64,0.01,0,0,0,0,0,0.13,2.67,1.46,0.49,4.98,24.12,73.64,55.66,68.39,23.93,57.47,18.59,0.13,237.15,233.6,388,171,233,26.3,173,0.288,0.286,5.2,181.5,-1,-0.027
2154500,41,SC,35.120952,-81.98594,1261932,1433548.625,"NORTH PACOLET RIVER AT FINGERVILLE, S. C.",282,3,Non-ref,23,1.92,35.196521,-82.162942,151.95,133.64,15.05,15.2,21.75,0.866,22.2,8.27,0.683,8.5,69.3,67,297.9,101.7,297,104,115.6,106,12.4,7.2,11,7,831.6,3.5,0.022,13.75,12.16,15.45,10.97,13.45,12.59,12.25,13.65,12.68,11.99,11.79,11.2,4.59,6.22,10.25,14.95,19.23,23.23,25.05,24.42,21.17,15.36,9.99,5.67,sedimentary,99.2,sedimentary,rsh,76.3,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr,0.85,4,1.4,3.05E+12,2.08,0.65,0.57,56.5,5.5,4.6,11.86,121.2,601.5,83.6,93.3,105.1,81.4,59.7,40.5,26.1,23,24.3,36.2,45.8,63.4,682.3,55.5,19.88,9.79,13.76,0,0,1.06,22,7.8,25.9,17.3,2,0.71,1,1,6,11,15,17,0.35,0.35,2.13,3.9,5.32,6.03,11.63,11.63,13.46,20.47,21.84,23.57,6.4,23.6,24.1,29.9,0,-999,-999,0,1.06,16.1,21.6,21,0.05,0.04,0,0,51,137,0.486,11.8,10.73,60.52,17.95,0.6,0,9.32,1.05,0.27,0.1,0.52,50.21,9.4,0.91,1.07,6.21,17.83,0.12,2.39,0,0.22,0.02,0,0,0.09,0,0,0,0,0,0.07,0.02,0.04,0,6.48,0,0,0.95,1.54,0,0.39,90.17,49.65,33.2,41.95,2.89,0.81,1.08,0,0,90.32,0,7.65,1.66,0,0.15,0.23,0,0,0.13,1.8,1.4,0.42,5.68,55.45,93.84,59.51,91.18,33.19,31.93,34.88,0.25,282.04,356.2,881,224,298,137.6,237,0.201,0.113,9.6,111.2,-0.361,0.933
2155500,58,SC,35.109841,-81.959551,1264474,1432669.75,"PACOLET RIVER NEAR FINGERVILLE, SC",540.6,3,Non-ref,24,1.28,35.162495,-82.157039,149.47,133.51,15.17,15.3,21.8,0.782,22.4,8.37,0.568,8.4,68.8,67,298.6,101.2,297,104,113.5,105,12.2,7.1,11,7,837.7,3.3,0.022,13.51,12.01,15.2,10.75,13.24,12.3,12.13,13.23,12.43,11.84,11.61,11.03,4.65,6.3,10.33,15.05,19.33,23.33,25.15,24.53,21.26,15.45,10.07,5.75,sedimentary,99.2,sedimentary,rsh,78.9,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr,0.79,5,1.39,3.05E+12,6.98,0.61,1.92,56.8,5.6,4.6,11.94,128.1,597.3,80.8,90.5,102.1,78.6,56.7,37.7,24.3,20.9,21.6,33,42.4,60,648.7,58.6,18.05,8.79,13.3,0.1,0,1.16,50,9.25,103.85,72.93,4,0.74,2,2,14,25,38,41,0.37,0.37,2.59,4.62,7.03,7.58,20.3,20.3,94.99,99.44,101.24,102.22,1,20.6,1,17.9,0,-999,-999,0,0.55,18.8,24.3,29.2,0.02,0.53,1,2.6,55.8,325,0.601,32,11.87,55.25,20.36,1.95,0,9.96,1.48,0.34,0.09,0.5,43.93,10.52,0.8,1.03,6.86,20.28,0.08,2.18,0,0.23,0.01,0,0,0.19,0,0,0,0,0,0.08,0.04,0.04,0,9.85,0,0,1.88,1.12,0,0.58,85.97,55.09,35.37,50.1,2.82,0.74,1.36,0.2,0,91.05,0,7.57,1.08,0,0.09,0.21,0,0,0.14,1.7,1.4,0.38,5.71,56.59,94.6,61.44,92.11,35.56,31.02,33.42,0.25,276.26,340.8,987,218,296,126.3,227,0.16,0.101,8.3,111,-0.358,0.934
2156050,1.2,SC,35.024007,-82.06733,1256240.5,1421739.875,"LAWSONS FORK CREEK AT DEWEY PLANT NR INMAN, SC",15.7,3,Non-ref,16,3.17,35.040194,-82.103819,136.36,133.92,15.4,15.4,21.89,0.118,22.1,8.79,0.066,8.7,67.9,67,300.5,100.1,301,100,103.7,103,11,7,11,7,852.7,3,0.026,12.4,11.24,14.02,9.67,12.19,10.93,11.4,11.52,11.11,11.05,10.51,10.16,4.75,6.45,10.5,15.2,19.52,23.52,25.43,24.78,21.47,15.59,10.26,5.9,sedimentary,100,sedimentary,rsh,98.8,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr,0.73,2,1.1,3.05E+12,0,0,0.76,58.2,6,4.9,12.56,150,588.2,68.2,79.2,90.2,67.4,44.8,27,17.3,13.5,11.8,20.6,29.2,46.2,515.5,59.54,40.46,0,0,0,0,0,1,6.38,2.67,2.2,0,0,0,0,1,1,1,1,0,0,6.38,6.38,6.38,6.38,0,0,2.67,2.67,2.67,2.67,2.3,2.3,-999,-999,0,-999,-999,0,0,-999,-999,39.7,0,0.83,0,0,83.2,13,0.829,9.1,39.18,28.4,25.35,0.41,0,21.01,13.8,3.58,0.79,0.36,18.93,9.16,0.32,1.85,3.61,25.35,0,0.83,0,0.53,0,0,0,0.09,0,0,0,0,0,0.08,0,0.02,0,14.01,0,0,3.29,0.67,0,0.58,80.74,250.49,288.46,269.15,5.07,1.4,8.87,2.9,0,90.33,0,9.67,0,0,0,0,0,0,0.14,1.56,1.42,0.27,5.68,58.42,96.1,64.94,93.88,39.81,29.36,30.83,0.26,253.51,292.6,346,257,291,17.5,258,0.4,0.382,3.1,142.7,-0.795,0.606
2156500,609,SC,34.59625,-81.422042,1321287.375,1383177.5,"BROAD RIVER NEAR CARLISLE, S. C.",7201.2,3,Non-ref,28,1.21,35.191213,-81.777612,132.9,120.28,15.02,16.3,21.8,0.991,23.5,8.22,0.818,9.2,68.2,68,297.5,104.8,305,96,107.5,99,10.8,6.7,10,5,835.6,4.1,0.025,12.13,10.81,13.54,9.51,11.7,11.28,10.91,11.38,10.91,10.73,10.17,9.89,4.49,6.13,10.16,14.9,19.29,23.3,25.2,24.56,21.24,15.33,9.98,5.53,sedimentary,88.9,sedimentary,rsh,53.5,"Micaceous residuum without much quartz; clay, mostly kaolinite",al,0.63,6,1.54,3.05E+12,5.51,51.57,0.71,54.2,4.5,6.5,11.98,185.1,580.3,65.4,76.4,86,63.9,43.1,27.9,17.8,15.4,13.9,22.4,30.1,44.5,506.8,57.89,17.93,9.16,9.21,2.62,2.85,0.33,301,4.18,44.61,28.14,30,0.42,28,41,92,150,200,226,0.39,0.57,1.28,2.08,2.78,3.14,14.48,14.7,21.15,24.71,36.13,36.66,3.5,81.6,37.7,89.1,0,-999,-999,0,0.35,0.9,71.4,72.3,0.08,0.03,22,2749.7,49.5,3474,0.482,14.7,10.13,59.56,20.05,0.79,0,7.25,2.13,0.52,0.23,0.46,44.31,13.65,1.59,1.39,6.4,19.92,0.12,1.22,0.01,0.19,0.04,0,0,0.39,0,0,0,0,0,0.06,0.37,0.02,0.01,5.96,0,0,0.87,4.1,0,0.25,87.75,53.08,43.2,48.16,2.26,0.59,1.75,0.21,0,79.96,0,18.33,1.35,0,0.13,0.22,0,0,0.14,1.8,1.4,0.44,5.59,53.01,92.69,58.91,89.88,31.8,33.83,34.38,0.24,245.91,299.9,1329,89,267,157.2,89,0.17,0.144,7.4,153.2,-0.893,0.45
2160105,92,SC,34.535416,-81.548158,1310976,1374706.875,"TYGER RIVER NEAR DELTA, SC",1959.1,3,Non-ref,23,1.22,34.838585,-81.946193,129.77,123.62,15.58,16.3,22.54,0.496,23.5,8.82,0.246,8.9,67.2,68,302.1,99.3,304,97,98.5,102,10.1,6.2,11,5,863.1,3.2,0.033,12.47,10.87,13.42,9.1,10.9,10.65,11.03,10.53,10.24,10.5,9.86,10.08,5.23,6.86,10.88,15.63,19.99,23.96,25.87,25.22,21.92,15.95,10.58,6.23,sedimentary,90.7,sedimentary,rsh,79.4,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr,0.57,5,1.4,3.05E+12,4.1,0,0.7,57.8,5,5.3,12.27,217.4,471.7,63.9,74.9,85.3,61.3,39.3,23.8,15.4,11.9,10.1,16.5,24.8,39.9,467.2,55.86,17.99,11.08,9.92,5.14,0,0,93,4.75,57.85,21.5,6,0.31,5,10,32,64,75,82,0.26,0.51,1.63,3.27,3.83,4.19,2.88,4.26,15.47,21.31,27.15,55.76,17.3,65.1,45.1,68.1,0,-999,-999,0,0.36,21.1,54,29.7,0.1,0.07,2,6.7,50.9,1205,0.615,11.3,14.64,54.16,17.3,0.95,0,9.14,3.81,1.11,0.58,0.74,37.11,16.41,0.64,1.05,8.26,17.25,0.05,2.9,0.01,0.1,0,0,0.05,0.08,0,0,0,0,0,0.02,0.03,0.02,0,11.87,0,0,0.77,0.9,0,0.16,86,86.48,74.24,80.01,2.39,0.61,3.06,0.87,0,83.23,0,14.11,2.38,0,0,0.28,0,0,0.13,1.64,1.42,0.33,5.39,56,95.28,61.06,92.55,35.73,30.19,34.09,0.26,250.72,217.7,847,95,210,65.1,97,0.163,0.153,4.4,150.1,-0.867,0.499
